Date,Open,High,Low,Close,Adj Close,Volume
465,224.100006,227.5,223.220001,224.649994,224.649994,4571300
466,225.5,225.589996,220.289993,222.529999,222.529999,3567100
467,223.119995,224.940002,221.050003,221.529999,221.529999,2675800
468,222.520004,222.75,219.639999,220.399994,220.399994,2234200
469,219.639999,227.089996,218.300003,226.25,226.25,3412100
470,225,229.100006,224.75,225.259995,225.259995,3115100
471,226.470001,229.800003,225,228.360001,228.360001,2568500
472,226,227.850006,219.100006,220.5,220.5,4428700
473,221.990005,224.5,218.880005,222.270004,222.270004,2579700
474,222.270004,231.389999,221.369995,230.009995,230.009995,4490700
475,227.690002,230,225.300003,229.509995,229.509995,3430000
476,229.339996,233.360001,226.919998,228.490005,228.490005,2885200
477,227.949997,230.759995,226.600006,230.610001,230.610001,2419100
478,230.699997,235.279999,230.240005,234.789993,234.789993,3070800
479,235.5,236.630005,229.380005,230.009995,230.009995,4016300
480,229.369995,229.869995,221.399994,227.199997,227.199997,3934400
481,227.369995,229.699997,224.210007,225.789993,225.789993,3887800
482,225.690002,230.860001,222.050003,230.610001,230.610001,4122800
483,230,232,227.399994,230.029999,230.029999,3205200
484,228,229.600006,226.089996,226.160004,226.160004,2263600
485,226.820007,231.539993,226.649994,229.080002,229.080002,2207800
486,228.240005,229.869995,224.619995,225.649994,225.649994,2338300
487,226.169998,227.570007,223.410004,224.910004,224.910004,1875800
488,225.410004,226.649994,224.039993,225.610001,225.610001,1813500
489,226.020004,229.5,224.929993,225.589996,225.589996,2034300
490,225.490005,227.190002,223.410004,223.610001,223.610001,2267100
491,224.330002,224.830002,222.800003,223.240005,223.240005,1787100
492,223.820007,225.660004,222.289993,223.509995,223.509995,1714500
493,223.539993,225.169998,222.529999,225,225,1659500
494,224.169998,225.110001,222.679993,222.929993,222.929993,2065500
495,224.320007,228.490005,222.800003,224.839996,224.839996,4784400
496,227.050003,227.149994,222.220001,222.619995,222.619995,2570700
497,223.110001,223.800003,220.770004,220.960007,220.960007,1762500
498,222.139999,222.860001,218.820007,219.990005,219.990005,2239000
499,220.149994,220.399994,215,215.199997,215.199997,3257100
500,216.110001,216.110001,210.520004,211.339996,211.339996,3168900
501,210.429993,212.600006,208.649994,212.009995,212.009995,3276500
502,209.009995,211.100006,200.5,200.770004,200.770004,7943100
503,202.330002,203.199997,196.199997,197.779999,197.779999,5977400
504,199.020004,203.25,199,202.830002,202.830002,4390600
505,205.5,206.5,200.710007,201.710007,201.710007,3640900
506,199.550003,199.889999,196.360001,197.360001,197.360001,3370000
507,199.089996,199.919998,193.699997,194.470001,194.470001,3757000
508,195,201.369995,194.100006,198.300003,198.300003,3715200
509,197.059998,198.490005,193.449997,196.050003,196.050003,3589400
510,195.75,197.919998,194.860001,196.410004,196.410004,2254500
511,196.490005,202.520004,196.399994,200.419998,200.419998,3077200
512,200.419998,205.699997,199,205.399994,205.399994,3107800
513,207,209.429993,205,206.339996,206.339996,2297000
514,206.850006,207.75,203.910004,204.639999,204.639999,2410500
515,206.369995,207,201.559998,205.220001,205.220001,2633500
516,206.399994,207.279999,203,206.429993,206.429993,2382900
517,205.990005,210.179993,205.669998,207.449997,207.449997,2905200
518,206.5,211,206.5,208.990005,208.990005,2394400
519,209.649994,209.979996,204.610001,205.809998,205.809998,3373200
520,207.509995,208.25,205.259995,206.270004,206.270004,2088400
521,205.600006,207.330002,200.580002,200.699997,200.699997,2727000
522,202.210007,204.979996,199.550003,204.029999,204.029999,2586300
523,212.300003,215.669998,208.25,213.699997,213.699997,5999900
524,213.100006,213.320007,208.820007,211.410004,211.410004,3541500
525,212.240005,213.149994,208.119995,208.460007,208.460007,1877500
526,202.460007,204.210007,200.210007,201,201,4703400
527,201,201.320007,195.800003,196.610001,196.610001,3493000
528,201.350006,204.139999,199.660004,200.949997,200.949997,3303100
529,201.850006,202.199997,198.309998,200.100006,200.100006,2328400
530,200.949997,203.880005,200.419998,201.509995,201.509995,1970700
531,200.5,200.899994,197.050003,200.240005,200.240005,2494600
532,200.660004,201.429993,196.300003,196.509995,196.509995,4269900
533,197.050003,198.389999,192,193.960007,193.960007,4554100
534,195.990005,199.470001,193.259995,199.100006,199.100006,5669000
535,199.740005,206.660004,198.059998,203.559998,203.559998,6991200
536,202.119995,203,197.050003,199.100006,199.100006,5072900
537,198.600006,201.570007,197.410004,200.089996,200.089996,2943400
538,201,203.949997,200.25,202.759995,202.759995,2751600
539,202.899994,204.690002,201.199997,202.339996,202.339996,2445000
540,201,203.190002,200.100006,202.240005,202.240005,5632800
541,211.339996,213.699997,201.649994,204.009995,204.009995,13093700
542,204,205.320007,199.830002,199.970001,199.970001,4280100
543,202.490005,202.490005,195.809998,197.729996,197.729996,4692300
544,198.039993,198.5,188.110001,190.789993,190.789993,7060000
545,190.050003,192.699997,187.509995,188.020004,188.020004,4253400
546,189,191.470001,187.039993,187.419998,187.419998,2653000
547,189,193.460007,185.960007,190.559998,190.559998,5146000
548,193.589996,194.289993,190.050003,193.210007,193.210007,3870100
549,193.789993,197.490005,191.259995,194.940002,194.940002,3251400
550,186.880005,192,183.949997,190.059998,190.059998,8173100
551,191.050003,191.610001,180.419998,185.350006,185.350006,6750300
552,184.240005,188.880005,183,188.559998,188.559998,3988500
553,188,188.25,178.190002,181.449997,181.449997,6542200
554,182.779999,186.429993,182.050003,183.770004,183.770004,3902000
555,182.649994,184.729996,181.210007,183.929993,183.929993,3430400
556,183.490005,189.490005,182.110001,188.660004,188.660004,4887100
557,190.649994,193,185,185.020004,185.020004,5210300
558,185.039993,188.889999,184.410004,184.520004,184.520004,4361000
559,185.839996,191.470001,183.710007,191.169998,191.169998,5603400
560,190.610001,195.639999,189,193.139999,193.139999,4885300
561,193.639999,197.240005,193.639999,196.649994,196.649994,2366100
562,195.479996,199.350006,194.550003,196.119995,196.119995,4529200
563,195.559998,196.729996,189.5,189.570007,189.570007,4439300
564,191,191.889999,187.5,189.399994,189.399994,3547100
565,188.25,188.529999,181,181.880005,181.880005,5126400
566,182.880005,184.880005,180,181.470001,181.470001,4042300
567,182.509995,188.889999,182.509995,186.800003,186.800003,4072200
568,185.520004,186.580002,182.679993,185.850006,185.850006,3391600
569,186.149994,193.399994,185,193.149994,193.149994,5461900
570,192.050003,192.5,189.539993,192.289993,192.289993,3194100
571,190.869995,193.839996,190.809998,192.179993,192.179993,2722500
572,192.800003,194.419998,191.179993,192.429993,192.429993,2438900
573,193.179993,201.279999,193,198.149994,198.149994,6823900
574,198.740005,203,196.759995,198.690002,198.690002,4150900
575,198.410004,200.740005,197.389999,197.580002,197.580002,3219600
576,198.080002,202.589996,197.600006,202.490005,202.490005,3779800
577,202.490005,204.449997,199.839996,202.729996,202.729996,3488100
578,203.050003,209,202.5,208.789993,208.789993,4689100
579,208.449997,212.229996,207.410004,207.699997,207.699997,5207600
580,208.220001,209.990005,206.5,208.449997,208.449997,3111100
581,208,213.449997,207.710007,213.339996,213.339996,4662900
582,214.880005,222.25,214.419998,219.529999,219.529999,5915700
583,221.529999,223.800003,217.199997,219.740005,219.740005,3782500
584,218.559998,219.199997,214.119995,214.679993,214.679993,4035900
585,216.300003,217.5,211.679993,213.690002,213.690002,4642600
586,214.860001,220.330002,210.960007,216.990005,216.990005,5923300
587,214.75,228,214.309998,226.990005,226.990005,11213500
588,226.419998,227.479996,221.949997,226.75,226.75,5911700
589,226.929993,230.309998,225.449997,229.009995,229.009995,5527900
590,228.970001,231.919998,228,231.279999,231.279999,3957000
591,232,232,226.889999,229.869995,229.869995,3660000
592,229.070007,229.979996,226.679993,229.729996,229.729996,3650800
593,229.059998,230.699997,225.580002,229.589996,229.589996,3790200
594,230,237.850006,229.589996,237.75,237.75,6093000
595,236.699997,239.960007,234.369995,235.580002,235.580002,4611900
596,236.649994,239.710007,235.580002,238.360001,238.360001,3769000
597,247.25,248.679993,240.75,243.759995,243.759995,7732300
598,245.460007,246,243.009995,244.729996,244.729996,4204300
599,245.850006,250.889999,245.5,248.919998,248.919998,6262900
600,250,254.800003,249.649994,254.610001,254.610001,4965500
601,257.309998,258.459991,251.800003,254.470001,254.470001,5142600
602,254.289993,255.740005,250.75,252.509995,252.509995,3152100
603,251.380005,253,248.520004,252.949997,252.949997,3166300
604,252.529999,255.289993,247.100006,250.630005,250.630005,3801100
605,249.240005,255.889999,247.699997,251.929993,251.929993,4116100
606,253.050003,253.199997,249.050003,249.240005,249.240005,3958800
607,248.339996,252.419998,247.710007,251.550003,251.550003,2499800
608,251.910004,252.179993,249.679993,251.330002,251.330002,2186700
609,251,257.820007,250.630005,257.769989,257.769989,3562500
610,258.190002,260,256.420013,257.480011,257.480011,4244800
611,257.350006,263.359985,256.200012,262.079987,262.079987,3933000
612,266.25,271.179993,266.149994,269.200012,269.200012,7820200
613,269.790009,270.950012,266.109985,269.230011,269.230011,3619700
614,270.73999,280.790009,270.51001,280.600006,280.600006,7029600
615,279.029999,287.390015,278.609985,280.980011,280.980011,7329400
616,280,282.23999,276.440002,279.76001,279.76001,4947900
617,277.600006,280,268.5,268.950012,268.950012,7077300
618,265.799988,272.890015,264.149994,272.230011,272.230011,6257100
619,275.450012,281.399994,274.01001,277.390015,277.390015,5676700
620,280.309998,283.450012,272.600006,273.51001,273.51001,8755000
621,264,264.660004,255.559998,255.990005,255.990005,14915200
622,252.660004,258.25,250.199997,257,257,8171600
623,248.169998,248.360001,242.009995,246.229996,246.229996,11460800
624,244.190002,251,243.899994,249.990005,249.990005,6078100
625,254.179993,254.850006,249.110001,250.020004,250.020004,4809500
626,249.710007,253.279999,248.270004,250.479996,250.479996,3351800
627,250.740005,251.899994,249,251.570007,251.570007,2919400
628,247.910004,251.699997,247.509995,251.210007,251.210007,3355500
629,251.919998,253.889999,248.320007,248.589996,248.589996,3459500
630,247,250.070007,245.320007,246.869995,246.869995,3725200
631,247.630005,248.660004,243,244.899994,244.899994,3879300
632,246.210007,246.5,243,243.690002,243.690002,3066300
633,244.820007,246.850006,242.779999,246.169998,246.169998,3022600
634,246.110001,258.119995,246.020004,258,258,7598400
635,257,261,254.270004,255.729996,255.729996,5330800
636,262.399994,265.75,259.059998,262.049988,262.049988,7132200
637,264,265.329987,261.200012,261.5,261.5,6497500
638,260.600006,264.549988,258.820007,261.920013,261.920013,3614300
639,262.829987,264.799988,250.240005,250.679993,250.679993,6908600
640,251.559998,255.070007,250.509995,255.009995,255.009995,4059300
641,255.389999,257.670013,253.300003,254.779999,254.779999,3320200
642,255.699997,263.890015,255.009995,263.160004,263.160004,5647300
643,260.600006,270.570007,259.75,270.220001,270.220001,6230800
644,277.019989,280.679993,275,277.450012,277.450012,7987600
645,278.339996,279.600006,275.540009,277.380005,277.380005,3676200
646,278.040009,282,277.209991,277.920013,277.920013,4148400
647,278.730011,279.679993,276.320007,278.299988,278.299988,3294600
648,286.899994,299,284.579987,298.519989,298.519989,13888600
649,296.890015,304.809998,294.529999,303.700012,303.700012,10134600
650,302.040009,304.880005,294.200012,295,295,7880900
651,296.880005,301.940002,294.100006,298.700012,298.700012,5520600
652,297.5,302.690002,297.149994,302.540009,302.540009,4579600
653,309.149994,313.730011,308.709991,312.390015,312.390015,7664500
654,313.380005,313.470001,305.5,308.709991,308.709991,5724600
655,306.339996,308.450012,296.320007,296.839996,296.839996,6050700
656,296.700012,307.390015,295.299988,304,304,9284600
657,302.700012,304,298.679993,301.440002,301.440002,4138700
658,299.700012,300.839996,297.899994,300.25,300.25,3035700
659,302.459991,306.619995,302.109985,305.519989,305.519989,3898000
660,306.51001,309.149994,300.230011,302.51001,302.51001,6149400
661,302,306.399994,300.420013,305.600006,305.600006,4509800
662,309.220001,310.549988,306.019989,308.029999,308.029999,5083500
663,308,313.980011,305.859985,313.790009,313.790009,6737700
664,312.369995,314.5,309,310.170013,310.170013,4695000
665,311.690002,313.089996,307.5,308.630005,308.630005,3468600
666,309.829987,314.799988,308,314.070007,314.070007,4463400
667,314.880005,327.25,314.809998,322.829987,322.829987,8829600
668,324,327.660004,316.559998,318.890015,318.890015,5382800
669,317.670013,321.529999,310.450012,311.019989,311.019989,7133400
670,307.440002,307.769989,290.76001,295.459991,295.459991,14152000
671,298,308.549988,296.799988,308.350006,308.350006,8177300
672,310.899994,313.790009,305.820007,307.190002,307.190002,7006500
673,309.380005,321.98999,309.100006,321.26001,321.26001,9676500
674,321.559998,325.5,318.119995,325.220001,325.220001,5741600
675,323.399994,326,319.600006,323.100006,323.100006,4753800
676,325.480011,327,321.529999,324.809998,324.809998,4121600
677,318.380005,320.200012,312.529999,315.880005,315.880005,7622000
678,317.589996,320.059998,315.140015,317.01001,317.01001,4152500
679,314.390015,314.630005,305.5,306.109985,306.109985,6711900
680,307,313.940002,305.309998,313.059998,313.059998,5653800
681,315.5,316.5,310.200012,310.829987,310.829987,4687600
682,312.799988,314.369995,306.799988,310.350006,310.350006,4329200
683,310.459991,310.730011,303.480011,303.859985,303.859985,4318400
684,306.51001,311,305.399994,310.220001,310.220001,5033300
685,311.019989,316.970001,307.809998,316.829987,316.829987,5014000
686,317.279999,325.48999,316.309998,325.140015,325.140015,7802200
687,326,336.279999,325.76001,335.100006,335.100006,7782900
688,337.690002,342.890015,335.160004,341.01001,341.01001,9963400
689,344,344.880005,337.290009,340.369995,340.369995,7608000
690,339.769989,342.880005,335.929993,339.850006,339.850006,5590200
691,338.5,348.440002,334.209991,347.320007,347.320007,6784400
692,344.700012,359.48999,339.970001,352.850006,352.850006,11086800
693,356.339996,360.5,355.140015,359.649994,359.649994,9398000
694,363.75,371.899994,360.220001,370,370,9009800
695,374.420013,376.869995,354.799988,357.320007,357.320007,17261400
696,357.98999,364.5,350.619995,359.01001,359.01001,10517700
697,367.619995,376,366.609985,375.950012,375.950012,11807900
698,381.089996,384.25,376.309998,380.660004,380.660004,12818400
699,372.5,375.459991,366.48999,375.339996,375.339996,10426500
700,377.980011,378.01001,370.100006,371.399994,371.399994,6731000
701,375,376.700012,367.799988,369.799988,369.799988,6549300
702,376.670013,378.880005,369.730011,372.23999,372.23999,7438700
703,374.350006,376.98999,368.019989,376.399994,376.399994,4923200
704,377.98999,385,373.570007,382.609985,382.609985,7529800
705,382.450012,386.98999,379.350006,383.450012,383.450012,6445800
706,386.690002,386.950012,373.100006,377.48999,377.48999,6604100
707,376.399994,376.399994,362.019989,362.369995,362.369995,6996400
708,366.679993,371.73999,362.519989,371.23999,371.23999,6302500
709,370.609985,371,354.100006,360.75,360.75,8221000
710,363.709991,366.769989,359.619995,361.609985,361.609985,5848500
711,370.23999,371.350006,351.5,352.619995,352.619995,6305400
712,347.200012,347.23999,326.329987,327.089996,327.089996,17046700
713,317.26001,320.790009,306.299988,308.829987,308.829987,19324500
714,313.5,317,307.380005,313.220001,313.220001,14176900
715,312.899994,317.940002,303.130005,316.049988,316.049988,13820900
716,316,327.279999,314.299988,327.220001,327.220001,11559400
717,330.399994,333.100006,324.5,329.519989,329.519989,10346100
718,330.109985,331.600006,319.970001,323.410004,323.410004,8594500
719,323.190002,328.420013,321.220001,327.779999,327.779999,5625200
720,325.540009,327.100006,313.450012,319.570007,319.570007,9876900
721,317.5,329.130005,315.660004,328.23999,328.23999,6373700
722,328.230011,331.649994,323.220001,325.26001,325.26001,6357000
723,326.899994,330.220001,324.200012,329.920013,329.920013,5166200
724,329.459991,331.26001,325.799988,328.399994,328.399994,4901600
725,330.23999,343.399994,330.01001,342.519989,342.519989,8637100
726,345,345.600006,334.149994,339.600006,339.600006,6989200
727,340.359985,345.5,338.119995,343.850006,343.850006,4820800
728,346,347.5,326.290009,334.459991,334.459991,8302400
729,336.890015,339.600006,332.51001,335.070007,335.070007,4880400
730,335.5,341.48999,321.040009,323.470001,323.470001,8535100
731,323,324.450012,316.130005,319.570007,319.570007,8303100
732,318.940002,327.119995,311.220001,325.890015,325.890015,13091500
733,345.329987,350,343.149994,347.089996,347.089996,13535000
734,347,357.269989,343.299988,356.910004,356.910004,9268900
735,357.350006,359.480011,352.75,355.170013,355.170013,6324500
736,357.529999,368.579987,357.399994,365.220001,365.220001,7449800
737,361,370,358.950012,363.529999,363.529999,6892100
738,361.600006,366.649994,354.660004,355.399994,355.399994,7092900
739,356.970001,361.26001,353.619995,357.869995,357.869995,4365800
740,364.630005,367.660004,362.600006,363.799988,363.799988,4502700
741,365.200012,365.48999,359.369995,362.329987,362.329987,3085100
742,363,366.5,362.519989,362.910004,362.910004,3413800
743,361.209991,363.299988,351.589996,351.920013,351.920013,5027700
744,352.910004,354,345.799988,347.459991,347.459991,5408200
745,345.820007,345.820007,331.850006,337.859985,337.859985,6495400
746,341.130005,342.23999,337.369995,341.350006,341.350006,4322000
747,338.98999,353.48999,338.299988,352.769989,352.769989,4954500
748,352.519989,356.660004,349.73999,352.929993,352.929993,4584700
749,354.23999,355.690002,347.299988,348.049988,348.049988,3484000
750,347.279999,347.350006,339.720001,345.660004,345.660004,3764000
751,339.480011,349.049988,338.75,347.359985,347.359985,4073700
752,349.670013,353.470001,347,353.179993,353.179993,3412900
753,353.549988,358.440002,352.820007,355.899994,355.899994,4072800
754,356.119995,357.589996,353.690002,355.399994,355.399994,3049500
755,353.799988,355.48999,345.890015,349.589996,349.589996,3835100
756,349.5,350.980011,341.559998,344.529999,344.529999,4091400
757,345.980011,352.480011,343.450012,350.609985,350.609985,4239200
758,348.98999,349.779999,342.299988,343.399994,343.399994,3263500
759,351.350006,363.709991,350,363.690002,363.690002,7667100
760,364.48999,368.76001,360.399994,362.75,362.75,5972900
761,363.820007,368.070007,359.589996,366.230011,366.230011,4185200
762,364.329987,377.959991,362.630005,377.640015,377.640015,7202500
763,374.51001,380,372.700012,379.809998,379.809998,5420500
764,380.25,389.609985,377.679993,385,385,7188000
765,380,382.390015,373.570007,375.100006,375.100006,6451900
766,373,378.25,371.070007,373.910004,373.910004,4919100
767,374.899994,376.829987,364.51001,366.480011,366.480011,4618200
768,366.48999,369.899994,350.880005,351.089996,351.089996,8159400
769,353.149994,357.470001,342.880005,344.98999,344.98999,7605900
770,350.929993,351.23999,340.899994,345.25,345.25,7156300
771,349.899994,351.48999,340.5,340.970001,340.970001,6060300
772,339.880005,342.75,335.399994,339.600006,339.600006,5319600
773,341.859985,344.679993,338.600006,341.100006,341.100006,5107100
774,342.519989,343.700012,335.51001,341.529999,341.529999,5286800
775,335.899994,348.549988,331.279999,348.140015,348.140015,10153600
776,351.25,358.619995,349.600006,355.01001,355.01001,8163500
777,356,357.440002,351.350006,355.329987,355.329987,4171700
778,353.100006,360.100006,352.25,356.880005,356.880005,4297500
779,349.649994,351.75,342.670013,342.940002,342.940002,7493700
780,346.799988,355.630005,345.529999,355.589996,355.589996,6978500
781,353.890015,357.600006,351.149994,354.600006,354.600006,4500800
782,352.950012,359.779999,352.640015,355.679993,355.679993,4087000
783,356.980011,358.48999,353.679993,355.570007,355.570007,3540500
784,353.76001,354.480011,347.160004,350.600006,350.600006,5375500
785,350.910004,356.220001,350.070007,355.75,355.75,3293300
786,355.970001,363,354.130005,359.649994,359.649994,4939100
787,355.559998,357.149994,348.200012,351.809998,351.809998,5061800
788,352.690002,354.549988,344.339996,345.100006,345.100006,4930400
789,349.880005,349.950012,336.25,337.019989,337.019989,5747300
790,338.799988,342.799988,336.160004,337.339996,337.339996,4491700
791,336.700012,337.5,323.559998,325.839996,325.839996,8594100
792,327.779999,330.230011,323.200012,326.170013,326.170013,5023500
793,319.75,324.589996,316.660004,320.869995,320.869995,6979700
794,319.179993,323.779999,317.25,320.079987,320.079987,4254400
795,320.230011,331.950012,320.179993,331.529999,331.529999,5672300
796,332.25,332.609985,320.26001,321.079987,321.079987,8457300
797,300.130005,308.690002,292.630005,299.26001,299.26001,19791400
798,299.5,306.25,295.130005,306.089996,306.089996,8894000
799,307,307.5,299.01001,302.779999,302.779999,6474100
800,301.019989,306.5,300.029999,306.049988,306.049988,5294300
801,305.5,306.890015,301.299988,304.390015,304.390015,4725300
802,302.5,304.459991,296.299988,302.98999,302.98999,5447100
803,302.5,308.359985,301.850006,302.98999,302.98999,4625400
804,300.130005,316.799988,299.109985,315.399994,315.399994,7584900
805,315,316.350006,306.899994,308.700012,308.700012,5676100
806,306.01001,312.48999,301.5,311.299988,311.299988,5978700
807,313.98999,318.140015,311.299988,312.5,312.5,5822100
808,325.670013,326.670013,313.149994,315.049988,315.049988,13735100
809,313.790009,315.5,304.75,308.73999,308.73999,8247700
810,310.859985,318.230011,308.709991,317.809998,317.809998,7261300
811,316.769989,317.420013,311.839996,312.600006,312.600006,4917600
812,313.790009,316.410004,311,315.549988,315.549988,3244100
813,313.25,317.339996,309.51001,316.809998,316.809998,4555900
814,316.359985,320,313.920013,317.549988,317.549988,4949500
815,317.299988,318,301.230011,307.540009,307.540009,8767400
816,308.559998,310.700012,304.540009,308.850006,308.850006,4351600
817,305.440002,310.320007,305.049988,306.529999,306.529999,4292900
818,306.5,308.269989,300.609985,305.200012,305.200012,5835100
819,302,308,301,303.700012,303.700012,4646500
820,300.100006,313.390015,300,313.26001,313.26001,7195300
821,312,318.630005,311.049988,311.23999,311.23999,4780600
822,314.600006,316.980011,311.26001,315.130005,315.130005,3468500
823,314.630005,329.01001,313.75,328.910004,328.910004,7938000
824,330.450012,341.440002,330.029999,341.029999,341.029999,8733200
825,340.929993,344.220001,336.5,339.029999,339.029999,6221500
826,341.01001,347.440002,336.899994,337.890015,337.890015,5799900
827,342.040009,343.899994,335.76001,343.450012,343.450012,6933200
828,344.899994,346.730011,337.579987,338.869995,338.869995,5476200
829,340.26001,341.48999,330.299988,331.100006,331.100006,6825000
830,332.690002,333.100006,325.040009,328.980011,328.980011,5953800
831,329.589996,333.73999,327.209991,331.660004,331.660004,4385200
832,329.51001,330.920013,324.820007,325.200012,325.200012,4215800
833,323.829987,323.940002,316.579987,317.290009,317.290009,4378400
834,316,317.679993,310.75,311.640015,311.640015,4712100
835,311.75,315.820007,309.540009,315.359985,315.359985,4316300
836,316.179993,316.410004,310,311.350006,311.350006,3777200
837,312,322.109985,311,320.529999,320.529999,4352200
838,321,325.25,315.549988,317.25,317.25,4521500
839,312.869995,318.549988,305.679993,314.619995,314.619995,9946300
840,316.619995,317.23999,312,316.579987,316.579987,4591200
841,316,337.019989,315.5,336.410004,336.410004,9859400
842,335.160004,338.799988,327.399994,333.690002,333.690002,7146600
843,332.200012,337,330,334.799988,334.799988,4309900
844,335.23999,344.809998,333.26001,337.950012,337.950012,6645500
845,338.630005,340.410004,333.670013,336.220001,336.220001,4825100
846,337.540009,345,334.799988,340.059998,340.059998,6474300
847,340.470001,349,339.75,347.160004,347.160004,7083700
848,345.670013,352.299988,343.73999,344.570007,344.570007,5685800
849,345,350.589996,342.600006,350.019989,350.019989,4888300
850,349.399994,357.829987,349.200012,351.559998,351.559998,6210400
851,360,360.5,351,352.790009,352.790009,5465400
852,354.579987,354.75,343.519989,345.890015,345.890015,5287500
853,348.269989,349.200012,336.399994,337.640015,337.640015,6740300
854,341.5,344,335.709991,342.850006,342.850006,4539400
855,339.850006,350.850006,338.279999,349.529999,349.529999,4747100
856,345.140015,348.269989,342.170013,345.820007,345.820007,4717700
857,347.51001,356.190002,345.190002,354.309998,354.309998,6214100
858,351,359.660004,348.630005,349.25,349.25,4197700
859,348.440002,351.950012,340.51001,343.75,343.75,3704800
860,337.970001,344.470001,333,333.130005,333.130005,4464100
861,325.209991,336.220001,323.5,333.970001,333.970001,5088400
862,338.98999,346,335.660004,345,345,6969200
863,343.309998,348.619995,314.600006,315.230011,315.230011,10314600
864,319.929993,320.980011,294.76001,310.420013,310.420013,12933700
865,316.130005,318.079987,306.25,315.730011,315.730011,6227800
866,315.019989,324.190002,312.51001,323.660004,323.660004,4560200
867,320.839996,326.170013,318.519989,322.309998,322.309998,3950700
868,324.5,334.119995,322.399994,334.070007,334.070007,5912900
869,332.5,343.119995,331.640015,335.48999,335.48999,5642600
870,334.470001,340.839996,331.5,334.769989,334.769989,4009400
871,336.029999,339.690002,333.170013,333.299988,333.299988,3219600
872,335.529999,347.440002,334.75,346.170013,346.170013,6969800
873,347.829987,354.98999,347.100006,352.049988,352.049988,5817400
874,353.5,359,352.359985,357.420013,357.420013,4340000
875,356.25,359.98999,350.01001,350.98999,350.98999,4797400
876,352.570007,355.23999,342.220001,343.059998,343.059998,6069700
877,345.01001,348.670013,330.070007,330.929993,330.929993,6885600
878,326.980011,335.220001,322.970001,335.119995,335.119995,5092800
879,332.390015,337.75,329.290009,333.350006,333.350006,3823800
880,333.75,336.369995,327.029999,328.200012,328.200012,4285700
881,325.440002,332.5,321.73999,332.299988,332.299988,5007300
882,332.859985,333.299988,326.269989,329.100006,329.100006,3566200
883,324.100006,328.48999,322.369995,327.170013,327.170013,5506800
884,328.609985,347.209991,326.5,345.51001,345.51001,8264000
885,328.609985,347.209991,326.5,341.839996,341.839996,5965800
886,336.76001,339.809998,323.929993,326.630005,326.630005,7967400
887,329.380005,332.850006,321.100006,325.600006,325.600006,6564800
888,322.929993,327.399994,319.070007,321.350006,321.350006,6117300
889,316.5,320.75,309.670013,313.559998,313.559998,7484300
890,314.869995,316.25,308.76001,310.549988,310.549988,4764300
891,310.25,322.440002,310.190002,316.529999,316.529999,5958400
892,313.890015,318.820007,308.179993,309.100006,309.100006,4939800
893,311.25,311.25,300.450012,301.540009,301.540009,6654900
894,307.339996,307.589996,291.359985,304.179993,304.179993,8375200
895,304,304.269989,277.179993,279.179993,279.179993,13872000
896,264.579987,268.679993,252.100006,257.779999,257.779999,21001400
897,256.48999,270.959991,248.210007,266.130005,266.130005,15170700
898,256.26001,260.329987,244.589996,252.479996,252.479996,16114000
899,269.820007,273.350006,254.490005,267.529999,267.529999,18844400
900,252.779999,288.369995,252,286.940002,286.940002,19896700
901,289.339996,306.26001,288.200012,305.720001,305.720001,19121100
902,301,309.279999,295.5,299.299988,299.299988,13520300
903,300.369995,309.5,289.209991,289.660004,289.660004,10249800
904,298.970001,307.100006,293.679993,304.700012,304.700012,10989800
905,300.73999,308.980011,299.660004,300.929993,300.929993,7482900
906,302.320007,303.950012,293.679993,294.079987,294.079987,7608800
907,303.600006,303.950012,295.980011,300.339996,300.339996,7327200
908,299,299.660004,289.01001,291.209991,291.209991,6338500
909,288.869995,292.170013,282.51001,287.690002,287.690002,7000000
910,291.079987,300.23999,288.160004,293.350006,293.350006,6557700
911,291.079987,301.01001,288.549988,300.079987,300.079987,6090600
912,295.170013,299.980011,289.75,290.23999,290.23999,5627900
913,291.290009,291.619995,282.329987,283.369995,283.369995,4893400
914,285,287.089996,278.459991,283.459991,283.459991,5685300
915,283.5,285.160004,277.25,280.690002,280.690002,4013600
916,278.75,285.790009,276.5,285.480011,285.480011,4356000
917,285.369995,294.470001,283.829987,294.079987,294.079987,4364600
918,293.609985,298.730011,292.5,293.899994,293.899994,4228200
919,293.51001,300.820007,293.220001,299.920013,299.920013,4625600
920,298.570007,306.850006,297.779999,301.149994,301.149994,8970400
921,278.790009,288.040009,275.230011,284.450012,284.450012,17352100
922,283,296.859985,279.519989,294.089996,294.089996,8569400
923,297.5,305.959991,295.170013,302.769989,302.769989,8678200
924,300.799988,307.75,299,301.970001,301.970001,5930000
925,300.410004,307.01001,300.049988,306.850006,306.850006,5727400
926,307.5,312.98999,304.109985,305.019989,305.019989,5651600
927,307.700012,308.880005,299.079987,301.059998,301.059998,4679600
928,303.320007,304.940002,291.619995,291.970001,291.970001,7286800
929,285.01001,286.959991,280.5,284.179993,284.179993,9519200
930,283.829987,288.809998,281.559998,286.480011,286.480011,5674000
931,285.899994,289.190002,283.970001,284.540009,284.540009,4420600
932,284.649994,284.649994,274,276.820007,276.820007,7251900
933,281.329987,291.48999,281.299988,284.48999,284.48999,9182600
934,287.76001,288,273.420013,275.01001,275.01001,8945800
